ID	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
ESCC005T4	0	0.0164621247677062	0.118076640285071	0.071962169348738	0.0940149586736305	0.0718605275613783	0.0949804622469192	0	0	0	0.0950792079891819	0	0.058303816580725	0	0	0.129467974941023	0	0.123733609233843	0	0.109097487658521	0.0169610207132637	0	0.22	0.059007063657946	1.05460037911728
ESCC005T5	0.00123998551965527	0	0.113606840563069	0.00772040191407359	0	0.11687480282304	0.00349174156471652	0.0199484922774864	0	0	0.0277632266845041	0	0	0.14899878070189	0.0413114569398606	0.248490813944874	0	0.0694525071535964	0	0.194583165093352	0	0.0065177848198811	0	0.261527216254521	0.985394520354645
ESCC006N	0.134517355410531	0.322474619712658	0.0523310959064727	0.0558456749234623	0.00781403872722568	0.0714199462387264	0.0159953810346554	0.065970379718203	0	0	0.012560697207214	0.00438654043287131	0.000327940700625635	0.0257661076971616	0.0460346103484391	0.0922668166331705	0	0.0277369995590033	0.0249923854792607	0.03955941027032	0	0	0	0.519642074962521	0.853803585829735
ESCC006T2	0.0237441219782924	0.034898971257072	0.248389135629934	0.0800049597944201	0.0421939721763676	0	0	0.0398485027359182	0	0	0	0.0227321979720236	0	0.0304249437158111	0.126669569184928	0.121439661095067	0.0295895150084341	0.00179437996563364	0	0.1890648502813	0	0.00920521920479792	0	0.359504323717119	0.949071781242402
ESCC006T3	0	0.130685034670229	0.218691226743093	0	0.0701778388551941	0.0481979723746168	0.0603898605469777	0.0796961204797298	0	0	0.138115705838231	0	0.0430179328707316	0.0375852275326992	0	0.00201863651720361	0	0.0837753500358973	0	0.0569737870068395	0.018596277572944	0.0120790289556132	0	0.329320235503833	0.957911681334241
ESCC006T4	0.141338188263892	0.406087441620679	0.0596053074235213	0.0361424081245909	0	0.0653619631323256	0.0119746856202481	0.0731772896985987	0	0	0.0145689913571912	0	0.00240454122794583	0.025919822198581	0.0334577242063109	0.0359774723813049	0.0116170730377514	0.0255892949173395	0	0.0567777967897202	0	0	0	0.542512818278338	0.84184702006505
ESCC006T5	0.0539722762302517	0	0.234019767346145	0	0.01704431252037	0.0382136258392953	0.0377105305136814	0.0661154774153677	0	0	0.0756309111551107	0	0.000566694992995844	0.0271820736021008	0	0.135967442818384	0.0159382467759258	0.182344073811925	0	0.115294566978446	0	0	0	0.360068364840417	0.94039185751221
ESCC007L1	0.185860306434107	0	0.0804718296559858	0.0548896204744239	0.00646713227139612	0.0994786662415012	0	0.0726909729729738	0	0	0	0.0190617697036067	0	0.0257552543547526	0.0341371216225879	0.0616322330698252	0	0.00432278545222665	0	0.308177111515451	0	0.0470551962311616	0	0.324732595313157	0.965065644509225
ESCC007L2	0.151299733203476	0.174438468529067	0.0445380051906829	0.0351142164266096	0	0.223939823796935	0.0475797979612007	0	0	0	0	0	0	0.0745649440258596	0.0935756811457926	0.00388544516609155	0.0279415186741921	0	0	0.123122365880092	0	0	0	0.41640877200026	0.910952505246682
ESCC007L3	0	0.0866529231424674	0.0416402814755849	0.0831993412816822	0	0.262413568926896	0.04317825932279	0.0335387023732724	0	0	0.00821059187662359	0.0048598773447767	0.0154833018075866	0.12971014342542	0.0813716411094939	0.152508771465723	0.0205976583656845	0	0	0.0366349380819995	0	0	0.04	0.189087323936471	1.00774046993611
ESCC007N	0.00352275859395921	0.150354757377783	0.0417835545708809	0.000433047611463981	0	0.320812705250113	0.00947279396850188	0.00697460391394509	0	0	0.0338674494096992	0	0.0642001100750554	0	0.0112498717669372	0.137031826163507	0.0359237534967478	0.0256234066083311	0	0.101498681365565	0.0323532116839685	0.0248974681435416	0	0.276648260901379	0.96775067260513
ESCC007T1	0.155947448647506	0	0.0903981051900568	0.139893232362144	0.0276337914964679	0	0	0.0670434615675434	0.0674487497414771	0	0.164029078580495	0	0	0.113093533367759	0.031166170798545	0.0611828860442746	0	0.0188205601656806	0	0.0633429820380495	0	0	0	0.346076045415116	0.945349938622712
ESCC007T2	0.0552951610226255	0.0847400953474618	0.0267390553445279	0.0988815612329603	0	0.150467776093055	0.11774716511793	0.0376857539158217	0	0	0.0103369266432769	0.00328901111620275	0	0.0646657447427528	0.0939007290999851	0.0425485967453749	0	0.10313425776147	0	0.0879033845932264	0	0.0226647812233292	0	0.264547235353367	0.977246712550091
ESCC007T3	0	0.246104447932243	0	0.0538648460194448	0.0534539930962544	0.0896198003644858	0	0.124913616616708	0	0	0	0	0.0163915266899581	0	0.08000870984879	0	0	0.137047953497049	0	0.190214037174974	0.00838106876009273	0	0.01	0.231263761924262	1.00339529134885
ESCC007T4	0.0275750376509384	0.0361183967708453	0	0	0.00797533921799218	0.0691728055392905	0	0.0831351640639375	0	0	0.0060159248722373	0	0.0195976161139987	0.0399857046426237	0	0	0	0.0978876461834247	0	0.353845406298066	0	0.258690958646646	0	0.266728290848215	1.01363215656495
ESCC007T5	0.0968521000145653	0.00433123804526241	0.0165605751794962	0.0186701185462424	0.00659094474722854	0.134142498994541	0.0631277601691527	0.00978031423360162	0	0	0.00346003533021927	0.00583236140271318	0	0.0994943504115297	0.0540730206641353	0.0239655589795066	0	0.157538102243173	0	0.182116930457689	0	0.123464090580944	0.04	0.167599090728726	1.0255840924576
ESCC008N	0.0134141821716975	0.0484977405554078	0.0364036837326675	0.0423615385967806	0	0.267248373678263	0	0	0	0	0.0496388706067758	0	0.00876900072552112	0	0.00283132047772685	0.0759344414146104	0.0761862367394781	0.00171540071162689	0.216835618843589	0.115463037875245	0	0.0447005538706117	0.0600000000000001	0.128840398495108	1.03866476698673
ESCC008T1	0.00377120646885488	0.0334632387509608	0.0745356009978345	0.039069613173069	0.00897086673930229	0.0492282977986189	0.0598044964993258	0.0230717074559997	0	0	0.0481302668404864	0	0	0.0870582211530402	0.0132176059757607	0.0414378606984113	0	0.132347833931481	0	0.35021740480509	0	0.0356757787117644	0.05	0.135852776854653	1.06451736311933
ESCC008T2	0.0699764240363259	0.196030816083104	0	0.131063206990587	0	0.0124067910184318	0.0985064549521446	0.0427678384275832	0	0	0	0.0232198736484729	0	0.0522868617994037	0.113150548582562	0.130334423090123	0	0.0252913725552739	0	0.104965388815989	0	0	0	0.369302688213031	0.931490647190081
ESCC008T3	0	0.0167826031289944	0.0977307657022379	0.0468096130398268	0.0226382523873065	0.0653759163136218	0.00771043325647271	0.0194720533326886	0	0	0	0.0420499535040501	0.0225346468242055	0.061724922509442	0.0336282418583005	0.046911033047625	0	0.107836922596008	0	0.406514153110091	0.00228048938912939	0	0.0600000000000001	0.126431338999153	1.09092661625033
ESCC008T4	0	0.0847544176651598	0.112536334737626	0.0746576232409624	0	0.105311578527939	0.0478486066078064	0.0378804356435535	0	0	0.0622058573994075	0	0.0103107252938604	0.00685968281598727	0.002980551236652	0.084104228522889	0	0.105328676148945	0	0.216222811419153	0	0.048998470740058	0	0.267947883672534	0.978079295619972
ESCC008T5	0	0.0313693277948867	0.0832938965555396	0.0408608290952092	0.0442640804847659	0	0.0413769821327475	0.0448945360589848	0	0	0	0.0504192210454073	0.000148680450035963	0.0478902225631802	0.0218246738005446	0.17546132854796	0.0240308075846234	0.10218408789665	0	0.274133821287131	0	0.0178475047023338	0.04	0.189656524692754	1.02307223582695
ESCC009L2	0.150678097355959	0	0.0859737589195092	0.0454425154481625	0.00365243716837164	0.0650937761351628	0.0154578664607576	0.0363119098328107	0	0	0.00774744062318217	0	0.0183556357972768	0.255140394793551	0.0108983936747771	0.11000727923382	0.0146351052646238	0	0	0.153455627804486	0.00435028602276303	0.0227994754647859	0	0.280723539791471	0.977347735669917
ESCC009N	0.224785903690873	0	0.0875512516071371	0.111124200267437	0.0326622371393909	0.124167486563921	0	0.00881331524850174	0	0	0.0268186670108285	0	0.00932104695477072	0	0.00669738722273195	0.0538271545335349	0.0465446559399133	0	0.113044142571175	0.111456084714192	0	0.043186466535593	0	0.360412252262206	0.93802225072194
ESCC009T1	0	0.0743582605457435	0.0580317401685371	0.00467384133335048	0	0.151675455996905	0.0166525211223367	0.0345391674639715	0	0	0.053439606092694	0	0	0.0574330423080991	0.0251822057085614	0.125863680106986	0.0322293605145115	0.117451771054913	0	0.210167288741032	0	0.0383020588423582	0.04	0.159097999803564	1.02148002621328
ESCC009T2	0	0.186022583743691	0.149741892754148	0	0.154471078735622	0.0208663697097385	0	0.0521492394316697	0	0	0.116799056079968	0	0.0357857909019507	0	0	0.036275964191097	0	0.135738425007499	0	0.0888461643439838	0.0132349605663367	0.0100684745342959	0	0.294965908188146	0.969885284215107
ESCC009T3	0	0.329811233176388	0.0684525605612981	0.0258502455018807	0.0413762809720933	0.069428872256838	0	0.0436259222738722	0.00556197934681335	0	0.005337386610372	0.0135799057632515	0	0.0915965057951374	0.108677030065564	0.0660599724135751	0.00586349731965683	0	0	0.122434112022648	0	0.00234449592061179	0	0.45037254984744	0.893038267865941
ESCC009T4	0	0.23551718738271	0.150074888135959	0.0459496350023682	0	0.069038740604301	0.00113673628011159	0.0385288097966276	0	0	0.00469615487165572	0.00455824388040515	0	0.0235947676121102	0.0359386305277472	0.12860528982421	0.03988637127978	0.0500733113189358	0	0.166711188417022	0	0.00569004506605644	0	0.458453946427446	0.888429750544231
ESCC009T5	0	0.112042454763755	0.135624873987743	0.0239607970026311	0.0509398474270032	0	0	0.0857082990383406	0	0	0	0.0679699839116393	0.0344308701265857	0.0426259447306257	0.00039965751111684	0.101044478289513	0.00718295004524763	0.178401911736811	0	0.132280406082066	0	0.0273875253469219	0	0.3355769131466	0.947262268186768
ESCC010N	0	0.0460460760379701	0.0919507794468478	0.00384979720833813	0	0.207607941013851	0	0	0	0	0.0167415872836332	0	0	0	0.00242881420917217	0.158311009681519	0.0536795185917229	0.00100123168030159	0.172211814134236	0.144266604502383	0.0146280233975606	0.0872768028124645	0.04	0.190279122761725	1.01184273153538
ESCC010T1	0	0.0394303803495756	0.0970623790609254	0	0.0537587311747038	0.0307142872148328	0	0.0193536781538888	0	0	0	0.0225766053326857	0.0304817890503802	0.0240940713676683	0	0.0972089973016902	0.00361731657901953	0.0393526187150196	0	0.533857385581339	0.00241924778371934	0.00607251233455135	0.05	0.135685914357657	1.13063053759999
ESCC010T2	0	0.141334440681334	0.0221234985382776	0	0	0.0430157513989569	0	0.0428799668116489	0	0	0.0195692973169464	0	0	0.39334298319636	0.00894362207567837	0.0439190165187001	0	0	0	0.283008924083751	0	0.00186249937834708	0.01	0.241890547059945	1.02516426218145
ESCC010T3	0	0.0510698734629937	0.0846879987893886	0.00661387486645157	0.0109416735986676	0.0285777692595794	0	0.0115743695165598	0	0	0.000619260261712428	0	0.00548387253891892	0.0504294943325259	0	0.162385798599884	0.029094509863729	0.060230321783491	0	0.488554909220432	0	0.00973627390566622	0.05	0.141431085639725	1.1099419404683
ESCC010T4	0	0.0156344593302509	0.0135712423943646	0	0.046152834534696	0.0127243183776311	0	0.0046886315662385	0	0	0	0.00586640875876843	0.0442263693087711	0.142949373581708	0	0.0441585977990786	0	0.031736191815385	0	0.60186476449865	0.00633749154058424	0.0300893164938731	0	0.268017160774173	1.08458059454734
ESCC011N	0	0.145224911784926	0.0324746746479528	0.130456152664131	0.00695837048927519	0.11454024661311	0.00562896077554607	0.0221243566907871	0	0	0	0	0.0148745205573642	0	0.0128806831047883	0.206280799534223	0.00110374212815296	0.00191952846486496	0.0235094338138236	0.240901289644433	0	0.0411223290866211	0.01	0.236685031955702	0.994750459152438
ESCC011T1	0.00608649403521547	0.0234996717750246	0.0702236604976793	0.0714291930969921	0.121727587496327	0.0770234586485539	0.0224050245037038	0	0	0	0.061451845000624	0	0	0.157298923364806	0.0192180822921202	0.0466881671968693	0.00564424897203671	0.0173145550519942	0	0.277295511943204	0.0226935761248495	0	0.05	0.146726527887795	1.04448968177093
ESCC011T2	0	0.0223610448813768	0.0730760682776689	0.0739494326229646	0	0.060069699478372	0.0329277254555315	0.050299883426825	0	0	0	0.106977604635457	0.00220933596723037	0.0234383155197541	0.159748232470866	0.0691923424566809	0	0.0482999707895683	0	0.259607990542017	0	0.0178423534756873	0.05	0.153424117158187	1.06328419818196
ESCC011T4	0	0.0237633560778385	0.0678667506260788	0.0310317053812063	0.0413660859300234	0.00907887208653701	0.0919376382940239	0.00327185044052515	0	0	0	0.0599609692110204	0	0.0145578578305095	0.0687699105856593	0.241251067211682	0	0.0438182565215947	0	0.282009557518307	0	0.0213161222849942	0.07	0.117644930050979	1.06386935241628
ESCC011T5	0.00760873408800268	0.0140661888722874	0.0289020031062356	0.0271701461413488	0.119509149594967	0.00847533741272852	0	0	0	0	0.0406045093372999	0	0	0.120642130522195	0.0358453407272921	0.052351096338212	0.00138493470992386	0.0712148875231639	0	0.42271242581569	0.0194522034766899	0.0300609123339631	0.03	0.216715069970536	1.04477224512736
ESCC012L1	0	0.119981947077317	0.0387669895211863	0.242451399130509	0.0248009808719122	0	0.0553560705903212	0.0477768063475625	0	0	0	0.0676111787018724	0.00105287158523223	0.0840692274617662	0.0868649937242167	0.0908249064095999	0	0.137345088606716	0.00222067039994669	0	0	0.000876869571841224	0.01	0.256605277965611	0.987070197982591
ESCC012L2	0	0.146021462523898	0.0349823095080963	0.231643296475036	0.0150178594779655	0	0.140873572909609	0.0169892775641725	0	0	0	0.0234975952939733	0	0.0368073962015906	0.0950625010006483	0.109378866400472	0	0.140809157931236	0.00891670471330253	0	0	0	0	0.276175164513224	0.975151609479952
ESCC012N	0.0798298634705846	0	0.0376600529418027	0.0255119498995632	0.0548612414811261	0.134076583795744	0	0	0	0	0	0.0410146819485847	0	0	0	0.22761220183932	0	0	0.0963111145953867	0.288034324555871	0	0.0150879854720178	0.05	0.157172758863512	1.05074765249217
ESCC012T1	0	0.0357309768101938	0.113009331297834	0.139320057195446	0.0399185239685123	0	0.105974992226519	0.035263690939858	0	0	0	0.0945497215105848	0.00270731034378458	0.0195631299751741	0.0578715758556973	0.104219821093712	0	0.147264989979646	0	0.104432107577608	0	0.000173771225430046	0.02	0.223791044416641	1.00103756919641
ESCC012T2	0	0.0517909331628742	0.0154374077622167	0.167558760395463	0	0	0.0626263388742757	0.119818765020102	0	0	0	0.169049524503911	0.0193973786351308	0.0373507148243147	0.102041774992913	0.123479587949053	0.00500828547471395	0.0826393984791574	0	0.037254158465452	0.0065469714604232	0	0	0.284953482703154	0.980408937528683
ESCC012T3	0.0131703961030749	0.0415953505459602	0.0378028554053467	0.176343977753097	0	0	0.0510220257398451	0.0889866213522968	0	0	0	0.162925710712513	0.0225216402699886	0.044253338577915	0.0865118964278364	0.130847276241555	0.0051656505512543	0.0820165029993028	0	0.0530436332918192	0.00379312402819467	0	0.04	0.186765629474136	1.02424053317865
ESCC012T5	0	0.0601860286253495	0.083151612533236	0.120511759963793	0.0393952858593377	0	0.12208815496883	0.0802375592875908	0	0	0	0.110519937416887	0.0075322291199186	0.0748159811610316	0.0824357004934992	0.115661213327045	0	0.0894939131880047	0	0.0139706240554764	0	0	0.03	0.212716092634491	1.00319653825767
ESCC014N	0.039304724828799	0.00680383683697883	0.00752123860366346	0	0.0618176614058686	0.0694788537809042	0	0.000772570014423469	0	0	0.00228638575228929	0.0126514989447898	0	0.0160289708212442	0.00989006304878796	0.152181798071568	0	0	0	0.340537368168353	0.0331605381283535	0.247564491593976	0.04	0.185441630208517	1.05796403923618
ESCC014T1	0.0658304768812522	0	0.0830071578053107	0.0291517486737179	0.01400894869964	0.0479516202748697	0.0192813009748465	0.101268847755371	0	0	0	0.0429498791104032	0	0.0073821610145401	7.9628961199483e-05	0.0936505574312465	0	0.17457315053856	0	0.205049245772208	0.0369884852651074	0.078826790841727	0.04	0.192358762502053	1.01195955141137
ESCC014T3	0	0.0179263718311721	0.0220712725698269	0	0.107383455215476	0	0	0.0286010432316086	0	0	0.0338348443298868	0	0	0.495527802724569	0	0.0171529117049931	0	0.0485681961190285	0	0.212339221975638	0	0.0165948802978007	0	0.281790627884964	1.00761554022487
ESCC014T4	0	0.0824406546944733	0.155944742592062	0	0.0552453205591058	0.222057984259402	0	0.0571884971448873	0	0	0.0541398233684054	0	0.0327980880676647	0.062547375185663	0	0.0539209512693038	0.0454982997974834	0.0209274227910056	0	0.156458508062589	0	0.00083233220795466	0	0.326150985279566	0.95226246635754
ESCC014T5	0	0.0486760452176449	0.0230301217433423	0.0215158787309628	0	0.209742946186026	0	0.045388546883756	0	0	0.014130880693118	0.0116863781822706	0.00369225750876233	0.0697051457923421	0	0.117812022475603	0.0064968347306861	0.124740113076134	0	0.282287679930056	0	0.0210951488492963	0.07	0.120010012547174	1.05345017630782
ESCC015N	0.019720936792484	0.0932174193802511	0.0442440864450603	0.0547843558809934	0.0162111197686062	0.196191104884562	0	0.0141319758971918	0	0	0	0.0163709907745126	0	0	0	0.0646580056256315	0.031718101225704	0.0185232790524733	0	0.349050581338664	0	0.0811780429338655	0.04	0.177571064554083	1.04071767860687
ESCC015T1	0.0279621595967751	0.329213884468229	0.0258593341968307	0.0691706743258744	0	0.117886606863866	0.022111680736121	0.0405208428612762	0	0	0.0483640980511425	0	0.00963286304617118	0.0619896160869577	0.0286891090278767	0.0900650159223668	0.00025573269338759	0.00837005854909699	0	0.119395810382962	0.000512513191066846	0	0	0.447179613229689	0.893946733407885
ESCC015T2	0	0.0993870542311809	0.0972742420127507	0.0711982958329418	0.0782341953225598	0	0.0839144527786263	0.0452318001034355	0	0	0.00355168034163786	0.0339940428485863	0	0.057202996379258	0.0601113237631287	0.154736449722325	0	0.0225444165735606	0	0.173045796184128	0	0.0195732539058805	0	0.274254214216409	0.973384610390556
ESCC015T3	0	0.0535983247180136	0.0834136656078143	0.151972141246379	0	0	0.0937990447691607	0.0688071024664983	0	0	0	0.0669207869681027	0	0.182090560729993	0.128351298402169	0.110091825409952	0.00235883693917597	0	0	0.0585964127427415	0	0	0.03	0.198400212532773	1.01094730323426
ESCC015T4	0	0.0804445562391475	0.135691055381556	0.0912485591516664	0.0561489728122305	0	0.0378718842797694	0.112334207766944	0	0	0	0.0412627399571333	0	0.0802453088223267	0.0375175982725085	0.0962520889287062	0.0104613764302977	0.0118926303931826	0	0.195244501878446	0	0.0133845196860842	0	0.294359189492383	0.968679515835627
ESCC015T5	0.0687860511504691	0	0.134359773653682	0.11816509635058	0	0.0730747606569419	0.0584576114282402	0.0246659600159416	0.00102816602099369	0	0.00984700243334684	0.00551075336191133	0	0.193633317730658	0.0635874092889676	0.199940485298007	0	0.0247020168576193	0.0123990190197543	0	0	0.0118425767328872	0	0.282212388623514	0.971114142225401
ESCC016N	0	0.14377245124369	0.107683199710576	0.0829815910169441	0.0400977180579158	0.147908775751592	0.0577853761476012	0	0	0	0.0995545144624872	0	0.00863905366492839	0	0	0.0899271248670246	0	0.0570330319505356	0.0382268810633539	0.0744046811215421	0.046963746637325	0.00502185430448345	0.04	0.17847281949194	1.01379864277415
ESCC016T1	0.0395875590955124	0.00699103776183509	0.00941591491669391	0	0.0859155064582828	0.047139161445925	0	0.00151102050963006	0	0	0.0327351367925207	0	0	0.113158804004634	0	0.0133707190922584	0	0.00350778254466775	0	0.345922082795564	0.114135639938304	0.186609634644172	0.05	0.148986681703971	1.07484477084545
ESCC016T2	0.031405944796141	0	0.00681486802484974	0	0.0554055854036162	0.0221218010991135	0	0.00815468848810815	0	0	0	0.0113263214407611	0.0462981540448342	0	0	0	0	0.0136820360513393	0	0.69428429113143	0.0329810304027941	0.077525279117013	0	0.314694056724742	1.08703675484271
ESCC016T3	0.0209624184631564	0.217111942406554	0.0491172827632431	0	0.234051323673128	0	0	0.0290643725520617	0	0	0.0848545578075579	0	0	0	0	0.0277567616899511	0	0.0645100241546322	0	0.141615357494925	0.0115320394982092	0.119423919496581	0.08	0.0916429660505832	1.05797506715856
ESCC016T4	0	0.0304719790156991	0.0384205933406285	0	0.0236309253971016	0.0868940053328299	0	0.000889475045553617	0	0	0.00617019584236976	0	0	0.39445689041058	0	0	0	0.0124891609177588	0	0.355719168260986	0.036471163395237	0.0143864430412553	0.01	0.251241914964027	1.03617137354434
ESCC016T5	0	0.0068519205765813	0.0415290743174491	0	0.100819592908224	0.0388783755438605	0	0	0	0	0.0374608181927505	0	0	0.390116068013435	0.00229574220126877	0.0559725245137954	0	0	0	0.250430413392748	0.0223297910427885	0.0533156792970981	0.1	0.0848121654501713	1.104081133583
ESCC018N	0	0.0200126498054112	0.0106284984520652	0.0765696690662082	0.010453440797835	0.185936142138181	0	0	0	0	0	0.0385584055277227	0.0156559383658384	0	0.0241142614739287	0.127436587029392	0.09573195446357	0	0.394902452879848	0	0	0	0.08	0.093627322117003	1.05985041845728
ESCC018T2	0.000177433075279596	0.0212814301511975	0.0488208730083444	0.0814832511490002	0.0399511753457357	0.0984110813700051	0	0.0765870581822489	0	0	0	0.0758656176238848	0.0362337644149237	0.0235251790622294	0.0298302606280879	0.00673362552095048	0.0408409682431376	0.103665754149308	0	0.293422440645102	0.0231700874305656	0	0.07	0.107931041994985	1.06933551337546
ESCC018T4	0	0.0747951080073643	0.0408150865665162	0.00235286330607506	0.0885725395945105	0.0554270470800954	0.0134418060222134	0.0333997118921016	0	0	0.0332777111451847	0	0	0.108316572499133	0.029567888750597	0.127641402102638	0	0.167981803435699	0	0.217292654468491	0	0.00711780512938115	0.04	0.189616875514517	1.01552220207911
ESCC018T5	0	0.0449185379070574	0.10472574826741	0	0.128565075831085	0.02876313038106	0.0776671733263093	0.0299524406603014	0	0	0.0968005254074121	0	0.00382259928750258	0	0.0330679889585951	0.0416346703767085	0.0921017987092148	0.0965891453947567	0	0.195106367801724	0.00792017845623557	0.0183646192346271	0.04	0.17171041607651	1.01562242902475
ESCC019L2	0.0154462589611279	0.0575618660345304	0.0576710479947801	0.0719455676690568	0.0301372041836137	0	0.0753838595738394	0.105155296834138	0	0.00346242384750677	0	0.0872299203519522	0.0128690398282989	0	0.209405230509036	0.10287909321749	0.0496209574850873	0.0110797324812798	0	0.0973656122489965	0.0127868887792664	0	0.04	0.185822945445031	1.02881220995427
ESCC019N	0	0.0173669484657717	0.0033432285450536	0.0612957771914846	0	0.138455750873158	0	0.0131692134073089	0	0	0	0.0595279644494135	0.00548962955238741	0	0	0.2184580135957	0	0.00754670754772245	0	0.425931142147003	0	0.0494156242249964	0	0.29639318717376	1.00288803831701
ESCC019T1	0.00993908490580586	0.0289213278723058	0.0695106465206896	0.116827934510466	0.00452219648536122	0	0.0561664752709485	0.060247068775141	0	0	0	0.0780405058308078	0.00267811775032175	0.00879734362969342	0.0724890860857069	0.0419401081953704	0.0298584867278867	0.0370509789116011	0	0.370064142723771	0	0.0129464958041232	0.05	0.151313096093552	1.07288194670271
ESCC019T2	0	0.0629102232035846	0.0635325386359055	0.10621551746075	0	0.00156408727476061	0.0224143248899476	0.113574595508147	0	0	0	0.12763653975542	0.00507407793531739	0.0151621402864672	0.121139363524257	0.149869763435205	0.0248327195352345	0.0513359784407355	0	0.130473438506589	0	0.00426469160767816	0.03	0.20462002095128	1.01396781488139
ESCC019T3	0	0.0222672696275767	0.0309443156739872	0.124866867598995	0	0	0.086143131339198	0.0418188213813377	0	0	0	0.0494202932909126	0.00599661456741138	0.00338944450929065	0.0805791759295186	0.0817041609891117	0	0.0854906474962556	0	0.383076427629212	0.00187860221809174	0.00242422774910118	0.07	0.118422312617843	1.09438714391192
ESCC019T4	0.0221989217156871	0	0.043240964673181	0.0684437376096091	0	0	0	0.0755767633254485	0	0	0	0.0856587764478143	0.0287558419135939	0.0190533102886333	0.0566500483574987	0.117072444026936	0	0.130872586962924	0	0.341757131225654	0	0.0107194734530193	0.07	0.104011354761717	1.09046446835353
ESCC019T5	0	0.0352720625888673	0.118720152898123	0.102518119345623	0	0	0.0452035959393542	0.0259764330030982	0.0136979256707132	0	0	0.0505593264532876	0	0.0359663465204424	0.081066856275646	0.0759515031195802	0.0030706357628903	0.0380060811592022	0	0.352093758025789	0	0.0218972032373832	0.04	0.189826433796316	1.04659936327024
ESCC021N	0.343640785046626	0	0.154948528052435	0.00493326629676462	0	0.0920158462926424	0.0193444051259959	0.0684352630012051	0	0	0.0411310021080447	0	0	0.00938858878984312	0.0520493156385339	0.0722619381165972	0.014823476390143	0.0334556709481204	0.0158605607272174	0.0577790809878826	0	0.0199322724779492	0	0.47945823201558	0.880724726622332
ESCC021T1	0.142317926859179	0.142952900247916	0.0621979524428582	0.0107836780072087	0.00076122579629405	0.0183151088875571	0.00589577492847549	0.0721154246861042	0	0	0.0487633214388013	0	0	0.154246238749828	0.0207873679647604	0.0693826162913214	0	0.062150206099737	0	0.189330257599959	0	0	0	0.416839480297792	0.910529130199617
ESCC021T2	0	0.0173334432839972	0.0510156528620369	0.0279335647771148	0.0484450579110092	0.0799821620831998	0	0.0101936907348623	0	0	0.0471346169011545	0	0	0.251821205354322	0.0251831687405641	0.0901484246337261	0	0.0251899493194771	0	0.310872557843883	0	0.0147465055546536	0.07	0.121749302613934	1.07408492395878
ESCC021T3	0.0319165655184132	0	0.106590100355146	0.0032152512571032	0.0481853410392037	0.0611374236086188	0.0071205423567757	0	0	0	0.0407640541222409	0	0	0.279529201492333	0.0264263747984157	0.091202906077916	0	0.0500581674067081	0	0.231668720791917	0	0.0221853511752086	0.04	0.166428308685737	1.04123609604831
ESCC021T4	0.10382759974199	0	0.106878189381081	0.0290723595065819	0.0234400169351858	0.0137332112508047	0.0164045130405545	0.0641617116643666	0	0	0.00354813915240011	0.0318914573993527	0	0.312800129157627	0.0403386517611548	0.090388705655951	0	0.0236349090355659	0	0.139880406317384	0	0	0.01	0.256177354134257	0.992912147024629
ESCC022L1	0.113715122915024	0.316640064298081	0	0.0521013289670695	0.153995654101316	0	0.0161578526122239	0	0	0	0	0	0	0.140046199662466	0.0329968299803338	0.120226183332144	0	0	0	0.0541207641313422	0	0	0	0.467043011815726	0.884324743860781
ESCC022N	0	0.0864093886632011	0.0520493409511648	0.0457530907711683	0	0.292655245769611	0.0392040596669356	0.069400858959888	0.00393462335697877	0	0.0303980749184652	0	0.0181843426731442	0	0.0338861688163039	0.101523718154267	0.0713705006148301	0.00681917469016242	0.0493814648564517	0.0990299471374283	0	0	0.01	0.235291416233198	0.987224966241684
ESCC022T1	0	0.0544067469638223	0.0374213944197172	0.0330626485427387	0.0272291299872806	0.0407255795255432	0.0460009585693664	0.0552669402190914	0	0.00622903815007785	0	0.0181906296559292	0	0.230879112016349	0.0935302239269984	0.0497775687764073	0.0300312585469008	0	0	0.273705986808607	0	0.00354278389117049	0.07	0.118638558162003	1.06614699318415
ESCC022T3	0.00273566887879459	0.0156006203782684	0.00224775644500461	0.109059527558206	0.060512663197726	0	0.124877405996175	0.0492560475776241	0	0	0	0.0224104962503934	0	0.20915754598194	0.0603355070366718	0.0101925001184414	0.000914668423492666	0.00114369454864779	0	0.289632707074247	0.00538522299734271	0.0365379675370249	0.05	0.143159994353399	1.05821329727554
ESCC022T5	0.01920417895355	0.00544901465138009	0.0558337266404565	0.125391462619465	0	0.0857665672246909	0.0278557151995184	0.0176673287646025	0.0218663929418843	0	0	0.0118274465129936	0	0.29934959270474	0.0431251816574677	0.0696324646811133	0	0	0	0.217030927448138	0	0	0.07	0.107382552001372	1.06646035825348
ESCC023N	0	0.0969734758455577	0.108129428217216	0.218230728258533	0	0.0230047438612915	0.00889384817292252	0.0305460130837024	0	0	0	0	0.0141273125657735	0	0.026254304561134	0.0962088078611549	0.0212631451927608	0	0.0732397429639579	0.283128449415996	0	0	0.01	0.240524544061047	1.00681742183537
